docid	lc_words	tags	coarse_tags	pattern	numwords	numchars	count
bill1	state motor vehicle drivers license application	NN NN NN NNS VBP NN	Noun Noun Noun Noun Verb Noun	VerbArg	6	47	1
bill1	state motor vehicle drivers license application -lrb- including any renewal application -rrb-	NN NN NN NNS VBP NN -LRB- VBG DT NN NN -RRB-	Noun Noun Noun Noun Verb Noun Lparen Verb Det Noun Noun Rparen	VerbArg	12	93	1
bill1	state motor vehicle drivers license shall serve	NN NN NN NNS NN MD VB	Noun Noun Noun Noun Noun VerbMod Verb	VerbArg	7	47	1
bill1	state motor vehicle drivers license shall serve as notification	NN NN NN NNS NN MD VB IN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun	VerbArg	9	63	1
bill1	state motor vehicle drivers license shall serve as notification of change	NN NN NN NNS NN MD VB IN NN IN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun	VerbArg	11	73	1
bill1	state motor vehicle drivers license shall serve as notification of change of address	NN NN NN NNS NN MD VB IN NN IN NN IN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun	VerbArg	13	84	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun	VerbArg	15	94	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun	VerbArg	16	107	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration with respect	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN IN NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun	VerbArg	18	120	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration with respect to elections	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN IN NN TO NNS	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun	VerbArg	20	133	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration with respect to elections for federal	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN IN NN TO NNS IN NNP	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun	VerbArg	22	145	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration with respect to elections for federal office	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN IN NN TO NNS IN NNP NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun	VerbArg	23	152	1
bill1	state motor vehicle drivers license shall serve as notification of change of address for voter registration with respect to elections for federal office for the registrant	NN NN NN NNS NN MD VB IN NN IN NN IN NN IN NN NN IN NN TO NNS IN NNP NN IN DT NN	Noun Noun Noun Noun Noun VerbMod Verb Prep Noun Prep Noun Prep Noun Prep Noun Noun Prep Noun Prep Noun Prep Noun Noun Prep Det Noun	VerbArg	26	171	1
bill1	state not described	NN RB VBN	Noun VerbMod Verb	VerbArg	3	19	1
bill1	state not described in paragraph	NN RB VBN IN NN	Noun VerbMod Verb Prep Noun	VerbArg	5	32	1
bill1	state of the persons	NN IN DT NNS	Noun Prep Det Noun	NP	4	20	1
bill1	state of the persons residence	NN IN DT NNS NN	Noun Prep Det Noun Noun	NP	5	30	1
bill1	state of the united	NN IN DT NNP	Noun Prep Det Noun	NP	4	19	1
bill1	state of the united states	NN IN DT NNP NNPS	Noun Prep Det Noun Noun	NP	5	26	1
bill1	state of the united states and the district	NN IN DT NNP NNPS CC DT NNP	Noun Prep Det Noun Noun O Det Noun	NP	8	43	1
bill1	state of the united states and the district of columbia	NN IN DT NNP NNPS CC DT NNP IN NNP	Noun Prep Det Noun Noun O Det Noun Prep Noun	NP	10	55	1
bill1	state officer	NN NN	Noun Noun	NP	2	13	1
bill1	state officer or employee	NN NN CC NN	Noun Noun O Noun	NP	4	25	1
bill1	state officer or employee as the chief	NN NN CC NN IN DT NN	Noun Noun O Noun Prep Det Noun	NP	7	38	1
bill1	state officer or employee as the chief state	NN NN CC NN IN DT NN NN	Noun Noun O Noun Prep Det Noun Noun	NP	8	44	1
bill1	state officer or employee as the chief state election	NN NN CC NN IN DT NN NN NN	Noun Noun O Noun Prep Det Noun Noun Noun	NP	9	53	1
bill1	state officer or employee as the chief state election official	NN NN CC NN IN DT NN NN NN NN	Noun Noun O Noun Prep Det Noun Noun Noun Noun	NP	10	62	1
bill1	state officer or employee as the chief state election official to be	NN NN CC NN IN DT NN NN NN NN TO VB	Noun Noun O Noun Prep Det Noun Noun Noun Noun Prep Verb	VerbArg	12	68	1
bill1	state official lists	NNP NN NNS	Noun Noun Noun	NP	3	20	1
bill1	state official lists of eligible voters	NNP NN NNS IN JJ NNS	Noun Noun Noun Prep Adj Noun	NP	6	39	1
bill1	state official with responsibility	NNP NN IN NN	Noun Noun Prep Noun	NP	4	34	1
bill1	state official with responsibility for determining	NNP NN IN NN IN VBG	Noun Noun Prep Noun Prep Verb	VerbArg	6	50	1
bill1	state official with responsibility for determining the effect	NNP NN IN NN IN VBG DT NN	Noun Noun Prep Noun Prep Verb Det Noun	VerbArg	8	61	1
bill1	state official with responsibility for determining the effect that a conviction	NNP NN IN NN IN VBG DT NN IN DT NN	Noun Noun Prep Noun Prep Verb Det Noun Prep Det Noun	VerbArg	11	79	1
bill1	state or local government	NN CC JJ NN	Noun O Adj Noun	NP	4	25	1
bill1	state or local government offices	NN CC JJ NN NNS	Noun O Adj Noun Noun	NP	5	33	1
bill1	state or local voting	NN CC JJ NN	Noun O Adj Noun	NP	4	21	1
bill1	state or local voting registration	NN CC JJ NN NN	Noun O Adj Noun Noun	NP	5	34	1
bill1	state or local voting registration official	NN CC JJ NN NN NN	Noun O Adj Noun Noun Noun	NP	6	43	1
bill1	state or other state	NN CC JJ NNP	Noun O Adj Noun	NP	4	20	1
bill1	state or other state official	NN CC JJ NNP NN	Noun O Adj Noun Noun	NP	5	29	1
bill1	state or other state official with responsibility	NN CC JJ NNP NN IN NN	Noun O Adj Noun Noun Prep Noun	NP	7	49	1
bill1	state or other state official with responsibility for determining	NN CC JJ NNP NN IN NN IN VBG	Noun O Adj Noun Noun Prep Noun Prep Verb	VerbArg	9	65	1
bill1	state or other state official with responsibility for determining the effect	NN CC JJ NNP NN IN NN IN VBG DT NN	Noun O Adj Noun Noun Prep Noun Prep Verb Det Noun	VerbArg	11	76	1
bill1	state or other state official with responsibility for determining the effect that a conviction	NN CC JJ NNP NN IN NN IN VBG DT NN IN DT NN	Noun O Adj Noun Noun Prep Noun Prep Verb Det Noun Prep Det Noun	VerbArg	14	94	1
bill1	state procedures	NNP NNS	Noun Noun	NP	2	16	1
bill1	state program	NN NN	Noun Noun	NP	2	13	1
bill1	state program or activity	NN NN CC NN	Noun Noun O Noun	NP	4	25	1
bill1	state program or activity to protect	NN NN CC NN TO VB	Noun Noun O Noun Prep Verb	VerbArg	6	36	1
bill1	state program or activity to protect the integrity	NN NN CC NN TO VB DT NN	Noun Noun O Noun Prep Verb Det Noun	VerbArg	8	50	1
bill1	state program or activity to protect the integrity of the electoral process	NN NN CC NN TO VB DT NN IN DT JJ NN	Noun Noun O Noun Prep Verb Det Noun Prep Det Adj Noun	VerbArg	12	75	1
bill1	state responsibilities	NNP NNS	Noun Noun	NP	2	22	1
bill1	state responsibilities under this act.sec	NNP NNS IN DT NN	Noun Noun Prep Det Noun	NP	5	41	1
bill1	state shall accept	NN MD VB	Noun VerbMod Verb	VerbArg	3	18	1
bill1	state shall accept and use	NN MD VB CC VB	Noun VerbMod Verb O Verb	VerbArg	5	26	1
bill1	state shall accept and use the mail	NN MD VB CC VB DT NN	Noun VerbMod Verb O Verb Det Noun	VerbArg	7	35	1
bill1	state shall accept and use the mail voter	NN MD VB CC VB DT NN NN	Noun VerbMod Verb O Verb Det Noun Noun	VerbArg	8	41	1
bill1	state shall accept and use the mail voter registration	NN MD VB CC VB DT NN NN NN	Noun VerbMod Verb O Verb Det Noun Noun Noun	VerbArg	9	54	1
bill1	state shall accept and use the mail voter registration application	NN MD VB CC VB DT NN NN NN NN	Noun VerbMod Verb O Verb Det Noun Noun Noun Noun	VerbArg	10	66	1
bill1	state shall accept and use the mail voter registration application form	NN MD VB CC VB DT NN NN NN NN NN	Noun VerbMod Verb O Verb Det Noun Noun Noun Noun Noun	VerbArg	11	71	1
bill1	state shall complete	NN MD VB	Noun VerbMod Verb	VerbArg	3	20	1
bill1	state shall designate a state	NN MD VB DT NN	Noun VerbMod Verb Det Noun	VerbArg	5	29	1
bill1	state shall designate a state officer	NN MD VB DT NN NN	Noun VerbMod Verb Det Noun Noun	VerbArg	6	37	1
bill1	state shall designate a state officer or employee	NN MD VB DT NN NN CC NN	Noun VerbMod Verb Det Noun Noun O Noun	VerbArg	8	49	1
bill1	state shall designate a state officer or employee as the chief	NN MD VB DT NN NN CC NN IN DT NN	Noun VerbMod Verb Det Noun Noun O Noun Prep Det Noun	VerbArg	11	62	1
bill1	state shall designate a state officer or employee as the chief state	NN MD VB DT NN NN CC NN IN DT NN NN	Noun VerbMod Verb Det Noun Noun O Noun Prep Det Noun Noun	VerbArg	12	68	1
bill1	state shall designate a state officer or employee as the chief state election	NN MD VB DT NN NN CC NN IN DT NN NN NN	Noun VerbMod Verb Det Noun Noun O Noun Prep Det Noun Noun Noun	VerbArg	13	77	1
bill1	state shall designate a state officer or employee as the chief state election official	NN MD VB DT NN NN CC NN IN DT NN NN NN NN	Noun VerbMod Verb Det Noun Noun O Noun Prep Det Noun Noun Noun Noun	VerbArg	14	86	1
bill1	state shall designate agencies	NN MD VB NNS	Noun VerbMod Verb Noun	VerbArg	4	30	1
bill1	state shall designate agencies for the registration	NN MD VB NNS IN DT NN	Noun VerbMod Verb Noun Prep Det Noun	VerbArg	7	51	1
bill1	state shall designate agencies for the registration of voters	NN MD VB NNS IN DT NN IN NNS	Noun VerbMod Verb Noun Prep Det Noun Prep Noun	VerbArg	9	61	1
bill1	state shall designate agencies for the registration of voters in elections	NN MD VB NNS IN DT NN IN NNS IN NNS	Noun VerbMod Verb Noun Prep Det Noun Prep Noun Prep Noun	VerbArg	11	74	1
bill1	state shall designate agencies for the registration of voters in elections for federal	NN MD VB NNS IN DT NN IN NNS IN NNS IN NNP	Noun VerbMod Verb Noun Prep Det Noun Prep Noun Prep Noun Prep Noun	VerbArg	13	86	1
bill1	state shall designate agencies for the registration of voters in elections for federal office	NN MD VB NNS IN DT NN IN NNS IN NNS IN NNP NN	Noun VerbMod Verb Noun Prep Det Noun Prep Noun Prep Noun Prep Noun Noun	VerbArg	14	93	1
bill1	state shall designate as voter	NN MD VB IN NN	Noun VerbMod Verb Prep Noun	VerbArg	5	30	1
bill1	state shall designate as voter registration	NN MD VB IN NN NN	Noun VerbMod Verb Prep Noun Noun	VerbArg	6	43	1
bill1	state shall designate as voter registration agencies	NN MD VB IN NN NN NNS	Noun VerbMod Verb Prep Noun Noun Noun	VerbArg	7	52	1
bill1	state shall designate other offices	NN MD VB JJ NNS	Noun VerbMod Verb Adj Noun	VerbArg	5	35	1
bill1	state shall designate other offices within the state	NN MD VB JJ NNS IN DT NN	Noun VerbMod Verb Adj Noun Prep Det Noun	VerbArg	8	52	1
bill1	state shall designate other offices within the state as voter	NN MD VB JJ NNS IN DT NN IN NN	Noun VerbMod Verb Adj Noun Prep Det Noun Prep Noun	VerbArg	10	61	1
bill1	state shall designate other offices within the state as voter registration	NN MD VB JJ NNS IN DT NN IN NN NN	Noun VerbMod Verb Adj Noun Prep Det Noun Prep Noun Noun	VerbArg	11	74	1
bill1	state shall designate other offices within the state as voter registration agencies	NN MD VB JJ NNS IN DT NN IN NN NN NNS	Noun VerbMod Verb Adj Noun Prep Det Noun Prep Noun Noun Noun	VerbArg	12	83	1
bill1	state shall establish	NN MD VB	Noun VerbMod Verb	VerbArg	3	21	1
bill1	state shall establish procedures	NN MD VB NNS	Noun VerbMod Verb Noun	VerbArg	4	32	1
bill1	state shall include	NN MD VB	Noun VerbMod Verb	VerbArg	3	19	1
bill1	state shall include a voter	NN MD VB DT NN	Noun VerbMod Verb Det Noun	VerbArg	5	27	1
bill1	state shall include a voter registration	NN MD VB DT NN NN	Noun VerbMod Verb Det Noun Noun	VerbArg	6	40	1
bill1	state shall include a voter registration application	NN MD VB DT NN NN NN	Noun VerbMod Verb Det Noun Noun Noun	VerbArg	7	52	1
bill1	state shall include a voter registration application form	NN MD VB DT NN NN NN NN	Noun VerbMod Verb Det Noun Noun Noun Noun	VerbArg	8	57	1
bill1	state shall include a voter registration application form for elections	NN MD VB DT NN NN NN NN IN NNS	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun	VerbArg	10	71	1
bill1	state shall include a voter registration application form for elections for federal	NN MD VB DT NN NN NN NN IN NNS IN NNP	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun	VerbArg	12	83	1
bill1	state shall include a voter registration application form for elections for federal office	NN MD VB DT NN NN NN NN IN NNS IN NNP NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun	VerbArg	13	90	1
bill1	state shall include a voter registration application form for elections for federal office as part	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun	VerbArg	15	98	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun	VerbArg	18	116	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application for a state	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN IN DT NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun Prep Det Noun	VerbArg	21	128	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application for a state motor	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN IN DT NN NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun Prep Det Noun Noun	VerbArg	22	134	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application for a state motor vehicle	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN IN DT NN NN NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun	VerbArg	23	142	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application for a state motor vehicle drivers	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN IN DT NN NN NN NNS	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun Noun	VerbArg	24	150	1
bill1	state shall include a voter registration application form for elections for federal office as part of an application for a state motor vehicle drivers license	NN MD VB DT NN NN NN NN IN NNS IN NNP NN IN NN IN DT NN IN DT NN NN NN NNS NN	Noun VerbMod Verb Det Noun Noun Noun Noun Prep Noun Prep Noun Noun Prep Noun Prep Det Noun Prep Det Noun Noun Noun Noun Noun	VerbArg	25	158	1
bill1	state shall maintain	NN MD VB	Noun VerbMod Verb	VerbArg	3	20	1
bill1	state shall maintain for at least 2	NN MD VB IN IN JJS CD	Noun VerbMod Verb Prep Prep Adj Noun	VerbArg	7	35	1
bill1	state shall maintain for at least 2 years	NN MD VB IN IN JJS CD NNS	Noun VerbMod Verb Prep Prep Adj Noun Noun	VerbArg	8	41	1
bill1	state shall make	NN MD VB	Noun VerbMod Verb	VerbArg	3	16	1
bill1	state shall make the forms	NN MD VB DT NNS	Noun VerbMod Verb Det Noun	VerbArg	5	26	1
bill1	state shall not remove	NN MD RB VB	Noun VerbMod VerbMod Verb	VerbArg	4	22	1
bill1	state shall not remove the name	NN MD RB VB DT NN	Noun VerbMod VerbMod Verb Det Noun	VerbArg	6	31	1
bill1	state shall not remove the name of a registrant	NN MD RB VB DT NN IN DT NN	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun	VerbArg	9	47	1
bill1	state shall not remove the name of a registrant from the official list	NN MD RB VB DT NN IN DT NN IN DT JJ NN	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun	VerbArg	13	70	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun	VerbArg	16	89	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters in elections	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS IN NNS	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun Prep Noun	VerbArg	18	102	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters in elections for federal	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS IN NNS IN NNP	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun Prep Noun Prep Noun	VerbArg	20	114	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters in elections for federal office	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS IN NNS IN NNP NN	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun	VerbArg	21	121	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters in elections for federal office on the ground	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun	VerbArg	24	135	1
bill1	state shall not remove the name of a registrant from the official list of eligible voters in elections for federal office on the ground that the registrant	NN MD RB VB DT NN IN DT NN IN DT JJ NN IN JJ NNS IN NNS IN NNP NN IN DT NN IN DT NN	Noun VerbMod VerbMod Verb Det Noun Prep Det Noun Prep Det Adj Noun Prep Adj Noun Prep Noun Prep Noun Noun Prep Det Noun Prep Det Noun	VerbArg	27	155	1
bill1	state under paragraph	NN IN NN	Noun Prep Noun	NP	3	21	1
bill1	state under paragraph -lrb- 1 -rrb-	NN IN NN -LRB- CD -RRB-	Noun Prep Noun Lparen Noun Rparen	NP	6	35	1
bill1	state under paragraph -lrb- 1 -rrb- before bringing	NN IN NN -LRB- CD -RRB- IN VBG	Noun Prep Noun Lparen Noun Rparen Prep Verb	VerbArg	8	51	1
bill1	state under paragraph -lrb- 1 -rrb- before bringing a civil action	NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN	Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun	VerbArg	11	66	1
bill1	state under paragraph -lrb- 1 -rrb- before bringing a civil action under paragraph	NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN IN NN	Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun Prep Noun	VerbArg	13	82	1
bill1	state under paragraph -lrb- 1 -rrb- before bringing a civil action under paragraph -lrb- 2 -rrb-	NN IN NN -LRB- CD -RRB- IN VBG DT JJ NN IN NN -LRB- CD -RRB-	Noun Prep Noun Lparen Noun Rparen Prep Verb Det Adj Noun Prep Noun Lparen Noun Rparen	VerbArg	16	96	1
bill1	state with respect	NN IN NN	Noun Prep Noun	NP	3	18	1
bill1	state with respect to an election	NN IN NN TO DT NN	Noun Prep Noun Prep Det Noun	NP	6	33	1
bill1	state with respect to an election for federal	NN IN NN TO DT NN IN NNP	Noun Prep Noun Prep Det Noun Prep Noun	NP	8	45	1
bill1	state with respect to an election for federal office	NN IN NN TO DT NN IN NNP NN	Noun Prep Noun Prep Det Noun Prep Noun Noun	NP	9	52	1
bill1	state-funded programs	JJ NNS	Adj Noun	NP	2	21	1
bill1	state-funded programs primarily engaged	JJ NNS RB VBN	Adj Noun VerbMod Verb	VerbArg	4	39	1
bill1	stated in section 9	VBN IN NN CD	Verb Prep Noun Noun	VerbArg	4	19	1
bill1	states and president	NNPS CC NNP	Noun O Noun	NP	3	20	1
bill1	states and president of the senate	NNPS CC NNP IN DT NNP	Noun O Noun Prep Det Noun	NP	6	34	1
bill1	states and the district	NNPS CC DT NNP	Noun O Det Noun	NP	4	23	1
bill1	states and the district of columbia	NNPS CC DT NNP IN NNP	Noun O Det Noun Prep Noun	NP	6	35	1
bill1	states attorney may have	NNPS NN MD VB	Noun Noun VerbMod Verb	VerbArg	4	24	1
bill1	states attorney may have concerning	NNPS NN MD VB VBG	Noun Noun VerbMod Verb Verb	VerbArg	5	35	1
bill1	states attorney may have concerning the offender	NNPS NN MD VB VBG DT NN	Noun Noun VerbMod Verb Verb Det Noun	VerbArg	7	48	1
bill1	states attorney may have concerning the offender and the offense	NNPS NN MD VB VBG DT NN CC DT NN	Noun Noun VerbMod Verb Verb Det Noun O Det Noun	VerbArg	10	64	1
bill1	states attorney shall give the official	NNPS NN MD VB DT NN	Noun Noun VerbMod Verb Det Noun	VerbArg	6	39	1
bill1	states attorney shall give written notice	NNPS NN MD VB JJ NN	Noun Noun VerbMod Verb Adj Noun	VerbArg	6	41	1
bill1	states attorney shall give written notice of the conviction	NNPS NN MD VB JJ NN IN DT NN	Noun Noun VerbMod Verb Adj Noun Prep Det Noun	VerbArg	9	59	1
bill1	states attorney shall give written notice of the conviction to the chief	NNPS NN MD VB JJ NN IN DT NN TO DT NN	Noun Noun VerbMod Verb Adj Noun Prep Det Noun Prep Det Noun	VerbArg	12	72	1
bill1	states attorney shall give written notice of the conviction to the chief state	NNPS NN MD VB JJ NN IN DT NN TO DT NN NN	Noun Noun VerbMod Verb Adj Noun Prep Det Noun Prep Det Noun Noun	VerbArg	13	78	1
bill1	states attorney shall give written notice of the conviction to the chief state election	NNPS NN MD VB JJ NN IN DT NN TO DT NN NN NN	Noun Noun VerbMod Verb Adj Noun Prep Det Noun Prep Det Noun Noun Noun	VerbArg	14	87	1
bill1	states attorney shall give written notice of the conviction to the chief state election official	NNPS NN MD VB JJ NN IN DT NN TO DT NN NN NN NN	Noun Noun VerbMod Verb Adj Noun Prep Det Noun Prep Det Noun Noun Noun Noun	VerbArg	15	96	1
bill1	states attorney shall provide	NNPS NN MD VB	Noun Noun VerbMod Verb	VerbArg	4	29	1
bill1	states attorney shall provide such additional information	NNPS NN MD VB JJ JJ NN	Noun Noun VerbMod Verb Adj Adj Noun	VerbArg	7	57	1
bill1	states attorney shall provide such additional information as the united	NNPS NN MD VB JJ JJ NN IN DT NNP	Noun Noun VerbMod Verb Adj Adj Noun Prep Det Noun	VerbArg	10	71	1
bill1	states attorney shall provide such additional information as the united states	NNPS NN MD VB JJ JJ NN IN DT NNP NNPS	Noun Noun VerbMod Verb Adj Adj Noun Prep Det Noun Noun	VerbArg	11	78	1
bill1	states attorney shall provide such additional information as the united states attorney	NNPS NN MD VB JJ JJ NN IN DT NNP NNPS NN	Noun Noun VerbMod Verb Adj Adj Noun Prep Det Noun Noun Noun	VerbArg	12	87	1
bill1	states in carrying	NNPS IN VBG	Noun Prep Verb	VerbArg	3	18	1
bill1	states in carrying out	NNPS IN VBG RP	Noun Prep Verb VerbMod	VerbArg	4	22	1
bill1	states in carrying out subsection	NNPS IN VBG RP NN	Noun Prep Verb VerbMod Noun	VerbArg	5	33	1
bill1	states in carrying out subsection -lrb- a -rrb-	NNPS IN VBG RP NN -LRB- DT -RRB-	Noun Prep Verb VerbMod Noun Lparen Det Rparen	VerbArg	8	47	1
bill1	states of america at the first	NNPS IN NNP IN DT NNP	Noun Prep Noun Prep Det Noun	NP	6	30	1
bill1	states of america at the first session	NNPS IN NNP IN DT NNP NNP	Noun Prep Noun Prep Det Noun Noun	NP	7	38	1
bill1	states of america at the first session begun	NNPS IN NNP IN DT NNP NNP NNP	Noun Prep Noun Prep Det Noun Noun Noun	NP	8	44	1
bill1	states of america in congress	NNPS IN NNP IN NNP	Noun Prep Noun Prep Noun	NP	5	29	1
bill1	states of america in congress assembled	NNPS IN NNP IN NNP VBD	Noun Prep Noun Prep Noun Verb	VerbArg	6	39	1
bill1	states on the form	NNS IN DT NN	Noun Prep Det Noun	NP	4	18	1
bill1	states on the form that the change	NNS IN DT NN IN DT NN	Noun Prep Det Noun Prep Det Noun	NP	7	34	1
bill1	states on the form that the change of address	NNS IN DT NN IN DT NN IN NN	Noun Prep Det Noun Prep Det Noun Prep Noun	NP	9	45	1
bill1	states on the form that the change of address is	NNS IN DT NN IN DT NN IN NN VBZ	Noun Prep Det Noun Prep Det Noun Prep Noun Verb	VerbArg	10	48	1
bill1	states on the form that the change of address is not	NNS IN DT NN IN DT NN IN NN VBZ RB	Noun Prep Det Noun Prep Det Noun Prep Noun Verb VerbMod	VerbArg	11	52	1
bill1	states on the form that the change of address is not for voter	NNS IN DT NN IN DT NN IN NN VBZ RB IN NN	Noun Prep Det Noun Prep Det Noun Prep Noun Verb VerbMod Prep Noun	VerbArg	13	62	1
bill1	states on the form that the change of address is not for voter registration	NNS IN DT NN IN DT NN IN NN VBZ RB IN NN NN	Noun Prep Det Noun Prep Det Noun Prep Noun Verb VerbMod Prep Noun Noun	VerbArg	14	75	1
bill1	states on the form that the change of address is not for voter registration purposes	NNS IN DT NN IN DT NN IN NN VBZ RB IN NN NN NNS	Noun Prep Det Noun Prep Det Noun Prep Noun Verb VerbMod Prep Noun Noun Noun	VerbArg	15	84	1
bill1	states shall be	NNPS MD VB	Noun VerbMod Verb	VerbArg	3	15	1
bill1	states shall be considered	NNPS MD VB VBN	Noun VerbMod Verb Verb	VerbArg	4	26	1
bill1	states to vote	NNPS TO VB	Noun Prep Verb	VerbArg	3	14	1
bill1	states to vote is	NNPS TO VB VBZ	Noun Prep Verb Verb	VerbArg	4	17	1
bill1	states to vote is a fundamental right	NNPS TO VB VBZ DT JJ NN	Noun Prep Verb Verb Det Adj Noun	VerbArg	7	37	1
bill1	states under this act	NNPS IN DT NN	Noun Prep Det Noun	NP	4	21	1
bill1	states with respect	NNPS IN NN	Noun Prep Noun	NP	3	19	1
bill1	states with respect to the responsibilities	NNPS IN NN TO DT NNS	Noun Prep Noun Prep Det Noun	NP	6	43	1
bill1	states with respect to the responsibilities of the states	NNPS IN NN TO DT NNS IN DT NNPS	Noun Prep Noun Prep Det Noun Prep Det Noun	NP	9	57	1
bill1	states with respect to the responsibilities of the states under this act	NNPS IN NN TO DT NNS IN DT NNPS IN DT NN	Noun Prep Noun Prep Det Noun Prep Det Noun Prep Det Noun	NP	12	72	1
bill1	subchapter	NN	Noun	NP	1	10	1
bill1	subchapter ii	NN CD	Noun Noun	NP	2	13	1
bill1	subchapter ii of chapter	NN CD IN NN	Noun Noun Prep Noun	NP	4	24	1
bill1	subchapter ii of chapter 36	NN CD IN NN CD	Noun Noun Prep Noun Noun	NP	5	27	1
bill1	subchapter ii of chapter 36 of title	NN CD IN NN CD IN NN	Noun Noun Prep Noun Noun Prep Noun	NP	7	36	1
bill1	subchapter ii of chapter 36 of title 39	NN CD IN NN CD IN NN CD	Noun Noun Prep Noun Noun Prep Noun Noun	NP	8	39	1
bill1	submission of a false voter	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	27	1
